depreg,depreg.1,mupreg,mupreg.1,mesreg,mesreg.1,añoreg,añoreg.1,diaocu,diaocu.1,mesocu,mesocu.1,añoocu,añoocu.1,depocu,depocu.1,mupocu,mupocu.1,edadhom,edadhom.1,edadmuj,edadmuj.1,grethom,gretmuj,nachom,nachom.1,nacmuj,nacmuj.1,escohom,escomuj,ocupahom,ocupamuj
17,,1701,,2,,2012,,29,,12,,2011,,17,,1701,,999,,999,,9,9,320,,320,,9,9,9712,9999
17,,1701,,9,,2011,,26,,4,,2011,,17,,1703,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,3,,2011,,20,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,8,,2011,,19,,7,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,1,,2012,,22,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,2,,2012,,3,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,2,,2012,,16,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,7,,2011,,13,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,9,,2011,,14,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,10,,2011,,14,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,10,,2011,,26,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
3,,306,,8,,2011,,29,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
2,,201,,6,,2011,,8,,3,,2011,,2,,201,,999,,999,,9,9,320,,320,,9,9,9712,9999
22,,2201,,1,,2012,,7,,10,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9712,9999
22,,2201,,1,,2012,,21,,12,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9712,9999
22,,2201,,7,,2011,,21,,6,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9712,9999
14,,1416,,11,,2011,,26,,10,,2011,,14,,1401,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,2,,2012,,7,,12,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,3,,2012,,7,,12,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,4,,2011,,21,,3,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,5,,2011,,28,,4,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,7,,2011,,6,,6,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
16,,1601,,7,,2011,,20,,6,,2011,,16,,1601,,999,,999,,9,9,320,,320,,9,9,9712,9999
21,,2101,,8,,2011,,15,,7,,2011,,21,,2101,,999,,999,,9,9,320,,320,,9,9,9712,9999
3,,301,,12,,2011,,7,,7,,2011,,5,,501,,999,,999,,9,9,320,,320,,9,9,9712,9999
3,,304,,3,,2011,,11,,1,,2011,,3,,301,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,115,,12,,2011,,5,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9712,9999
9,,901,,8,,2011,,25,,7,,2011,,9,,901,,999,,999,,9,9,320,,320,,9,9,9712,9999
12,,1204,,8,,2011,,23,,5,,2011,,12,,1201,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,3,,2011,,3,,3,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,4,,2011,,28,,2,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,6,,2011,,30,,5,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,7,,2011,,5,,7,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,8,,2011,,20,,6,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,10,,2011,,26,,7,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,10,,2011,,27,,7,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,10,,2011,,31,,5,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,11,,2011,,24,,10,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
18,,1801,,12,,2011,,3,,11,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,2,,2012,,6,,10,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,6,,2011,,12,,5,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,7,,2011,,2,,6,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
20,,2001,,11,,2011,,5,,9,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
17,,1703,,12,,2011,,30,,11,,2011,,17,,1703,,999,,999,,9,9,320,,320,,9,9,9712,9999
17,,1701,,5,,2012,,28,,12,,2011,,17,,1703,,999,,999,,9,9,320,,320,,9,9,9712,9999
19,,1908,,5,,2012,,5,,12,,2011,,19,,1908,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,115,,1,,2012,,10,,8,,2011,,1,,115,,999,,999,,9,9,320,,320,,9,9,9712,9999
1,,101,,5,,2012,,3,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,1,9,9712,9999
1,,101,,7,,2011,,30,,6,,2011,,1,,101,,999,,999,,2,9,320,,320,,1,9,9712,9999
20,,2001,,9,,2011,,4,,3,,2011,,20,,2001,,30,,999,,9,9,320,,320,,1,9,9712,9999
5,,501,,12,,2011,,9,,11,,2011,,5,,501,,29,,999,,9,9,320,,320,,1,9,9712,9999
1,,101,,8,,2011,,6,,7,,2011,,1,,101,,51,,999,,2,9,320,,320,,3,9,9712,9999
3,,312,,5,,2012,,9,,12,,2011,,3,,301,,43,,999,,2,9,320,,320,,3,9,9712,9999
6,,601,,12,,2011,,17,,10,,2011,,6,,601,,41,,999,,2,9,320,,320,,4,9,9712,9999
10,,1009,,1,,2012,,26,,7,,2011,,1,,115,,40,,999,,2,9,320,,320,,4,9,9712,9999
19,,1901,,6,,2011,,13,,5,,2011,,19,,1901,,32,,999,,2,9,320,,320,,4,9,9712,9999
1,,101,,8,,2011,,2,,3,,2011,,1,,101,,27,,999,,2,9,320,,320,,4,9,9712,9999
12,,1217,,3,,2011,,2,,2,,2011,,9,,920,,27,,999,,2,9,320,,320,,4,9,9712,9999
1,,101,,12,,2011,,9,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,1,9712,9999
18,,1801,,6,,2011,,19,,4,,2011,,18,,1801,,999,,999,,9,9,320,,320,,9,1,9712,9999
9,,904,,12,,2011,,16,,6,,2011,,9,,901,,25,,999,,9,9,320,,320,,1,1,9712,9999
18,,1801,,6,,2011,,8,,3,,2011,,18,,1801,,24,,999,,2,9,320,,320,,3,1,9712,9999
16,,1601,,9,,2011,,27,,5,,2011,,16,,1601,,40,,40,,1,1,320,,320,,3,1,9712,9999
1,,116,,5,,2012,,21,,12,,2011,,1,,116,,42,,999,,9,9,320,,320,,4,1,9712,9999
3,,301,,5,,2011,,17,,3,,2011,,3,,301,,999,,999,,2,9,320,,320,,9,1,9712,9999
12,,1213,,6,,2011,,5,,5,,2011,,12,,1213,,56,,48,,2,2,320,,320,,2,2,9712,9999
17,,1701,,5,,2012,,22,,3,,2011,,17,,1701,,999,,28,,9,2,320,,320,,9,4,9712,9999
20,,2001,,3,,2012,,16,,12,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
3,,306,,12,,2011,,1,,4,,2011,,1,,101,,999,,999,,2,2,320,,320,,1,9,9712,9999
18,,1801,,6,,2011,,2,,6,,2011,,18,,1801,,999,,48,,9,9,320,,320,,9,9,9712,9999
18,,1801,,2,,2011,,27,,1,,2011,,18,,1801,,50,,43,,9,9,320,,320,,9,9,9712,9999
18,,1801,,8,,2011,,21,,7,,2011,,18,,1801,,41,,41,,9,9,320,,320,,9,9,9712,9999
18,,1801,,10,,2011,,20,,9,,2011,,18,,1801,,32,,32,,2,9,320,,320,,9,9,9712,9999
5,,506,,11,,2011,,1,,9,,2011,,5,,501,,66,,999,,9,9,320,,320,,9,9,9999,9999
5,,501,,10,,2011,,18,,8,,2011,,5,,501,,65,,999,,9,9,320,,320,,9,9,9999,9999
22,,2201,,2,,2011,,25,,1,,2011,,22,,2201,,50,,999,,9,9,320,,320,,9,9,9999,9999
6,,614,,2,,2012,,22,,12,,2011,,6,,601,,47,,999,,9,9,320,,320,,9,9,9999,9999
18,,1801,,10,,2011,,20,,9,,2011,,18,,1801,,44,,999,,9,9,320,,320,,9,9,9999,9999
5,,501,,5,,2011,,18,,4,,2011,,5,,501,,40,,999,,9,9,320,,320,,9,9,9999,9999
18,,1801,,8,,2011,,27,,5,,2011,,18,,1801,,39,,999,,9,9,320,,320,,9,9,9999,9999
14,,1401,,5,,2011,,13,,4,,2011,,14,,1401,,39,,999,,9,9,320,,320,,9,9,9999,9999
10,,1010,,10,,2011,,29,,8,,2011,,9,,901,,38,,999,,9,9,320,,320,,9,9,9999,9999
9,,903,,9,,2011,,17,,8,,2011,,9,,903,,37,,999,,9,9,320,,320,,9,9,9999,9999
22,,2216,,12,,2011,,11,,10,,2011,,22,,2201,,34,,999,,9,9,320,,320,,9,9,9999,9999
22,,2201,,5,,2011,,18,,4,,2011,,22,,2201,,28,,999,,9,9,320,,320,,9,9,9999,9999
13,,1301,,1,,2012,,4,,10,,2011,,13,,1301,,22,,999,,9,9,320,,320,,9,9,9999,9999
19,,1901,,4,,2011,,15,,3,,2011,,19,,1901,,999,,999,,2,9,320,,320,,1,9,9999,9999
1,,102,,4,,2011,,7,,3,,2011,,1,,101,,35,,999,,2,9,320,,320,,9,9,9999,9999
6,,608,,2,,2012,,29,,12,,2011,,6,,601,,56,,999,,9,9,320,,320,,9,1,9999,9999
1,,101,,5,,2011,,24,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,1,9999,9999
4,,401,,4,,2011,,28,,2,,2011,,4,,401,,22,,999,,9,9,320,,320,,9,9,9999,9999
20,,2001,,8,,2011,,20,,5,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9712,9999
19,,1901,,9,,2011,,14,,7,,2011,,19,,1901,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,106,,7,,2011,,25,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,1,9999,9999
1,,101,,3,,2011,,10,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,2149,9999
1,,101,,11,,2011,,16,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,2145,9999
22,,2211,,9,,2011,,15,,2,,2011,,22,,2201,,25,,21,,2,2,320,,320,,2,9,6113,9999
3,,314,,7,,2011,,22,,6,,2011,,3,,301,,999,,999,,9,9,320,,320,,9,9,9211,9999
7,,710,,2,,2012,,1,,10,,2011,,7,,701,,999,,999,,9,9,320,,320,,9,9,9211,9999
1,,115,,1,,2012,,8,,4,,2011,,1,,115,,999,,999,,9,9,320,,320,,9,9,9211,9999
7,,718,,10,,2011,,26,,7,,2011,,7,,719,,999,,50,,9,1,320,,320,,9,9,9211,9999
1,,101,,7,,2011,,10,,6,,2011,,1,,101,,72,,67,,2,2,320,,320,,2,9,9713,9999
22,,2203,,1,,2012,,19,,12,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9211,9999
20,,2008,,10,,2011,,6,,9,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9211,9999
22,,2201,,11,,2011,,26,,9,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9211,9999
22,,2203,,1,,2012,,29,,8,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9211,9999
20,,2001,,1,,2012,,12,,8,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9211,9999
22,,2203,,7,,2011,,29,,6,,2011,,22,,2201,,999,,999,,2,9,320,,320,,1,9,9211,9999
19,,1901,,9,,2011,,9,,5,,2011,,19,,1901,,999,,999,,9,9,320,,320,,9,1,9211,9999
22,,2201,,10,,2011,,26,,9,,2011,,22,,2201,,999,,999,,9,9,320,,320,,1,1,9211,9999
2,,205,,10,,2011,,31,,3,,2011,,2,,201,,68,,58,,2,2,320,,320,,1,1,9211,9999
18,,1801,,2,,2012,,27,,12,,2011,,18,,1801,,999,,37,,9,2,320,,320,,9,9,9211,9999
20,,2001,,11,,2011,,6,,9,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,2341,9999
20,,2001,,7,,2011,,14,,6,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,2341,9999
20,,2001,,2,,2011,,28,,1,,2011,,20,,2001,,999,,999,,9,9,320,,320,,4,9,2341,9999
20,,2001,,8,,2011,,24,,6,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,2341,9999
20,,2001,,7,,2011,,24,,6,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,2341,9999
9,,901,,10,,2011,,9,,9,,2011,,9,,901,,999,,41,,9,9,320,,320,,9,9,7231,9999
1,,101,,10,,2011,,20,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,5131,9999
21,,2104,,5,,2011,,27,,4,,2011,,22,,2201,,999,,999,,9,9,320,,320,,9,9,9999,9999
20,,2001,,8,,2011,,14,,7,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9999,9999
20,,2001,,9,,2011,,16,,5,,2011,,20,,2001,,999,,999,,9,9,320,,320,,9,9,9999,9999
22,,2203,,3,,2012,,12,,8,,2011,,1,,108,,999,,999,,9,9,320,,320,,9,9,9999,9999
14,,1420,,6,,2011,,28,,3,,2011,,14,,1420,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2011,,10,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,9,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,18,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,26,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,16,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,2,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
14,,1412,,12,,2011,,17,,11,,2011,,14,,1401,,999,,999,,9,9,320,,320,,9,9,9999,9999
15,,1501,,3,,2012,,27,,7,,2011,,15,,1501,,999,,999,,9,9,320,,320,,9,9,9999,9999
5,,513,,9,,2011,,8,,6,,2011,,5,,501,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,107,,2,,2011,,7,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,1,,6,,2011,,3,,301,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,1,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,3,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,7,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,10,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,15,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,16,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,16,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,17,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,22,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,1,,2012,,29,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2011,,13,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2011,,18,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2011,,19,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2011,,25,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2012,,10,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2012,,14,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2012,,17,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,2,,2012,,18,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2011,,7,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2011,,7,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2011,,11,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2011,,24,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2011,,31,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2012,,2,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2012,,8,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2012,,9,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2012,,9,,11,,2011,,2,,201,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,3,,2012,,21,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,8,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,9,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,14,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,17,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,17,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,18,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2011,,26,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2012,,3,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2012,,9,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2012,,20,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2012,,22,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,4,,2012,,29,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,5,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,6,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,14,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,17,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,25,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2011,,28,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,5,,2012,,18,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,6,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,8,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,12,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,19,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,26,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,28,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,28,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2011,,31,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2012,,12,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,6,,2012,,25,,1,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,4,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,5,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,7,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,7,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,8,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,12,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,13,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,14,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,18,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,7,,2011,,23,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,1,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,4,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,8,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,9,,3,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,12,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,13,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,15,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,20,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,22,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,8,,2011,,24,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,4,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,5,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,7,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,8,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,17,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,19,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,24,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,25,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,27,,5,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,9,,2011,,28,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,2,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,5,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,7,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,8,,4,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,9,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,21,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,10,,2011,,28,,7,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,3,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,7,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,20,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,21,,2,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,23,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,24,,6,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,25,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,27,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,11,,2011,,30,,8,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,2,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,5,,12,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,11,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,16,,11,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,18,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,26,,10,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,28,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
1,,101,,12,,2011,,29,,9,,2011,,1,,101,,999,,999,,9,9,320,,320,,9,9,9999,9999
5,,506,,2,,2011,,11,,1,,2011,,10,,1001,,999,,999,,9,9,320,,320,,9,9,9999,9999
5,,506,,2,,2012,,21,,12,,2011,,10,,1001,,999,,999,,9,9,320,,320,,9,9,9999,9999
